Parameters:
Lambda_f;0.0029
Beta_f;0.78
Initial N;10000
Delta t;0.001
T (time steps);150
Number of experiments;100
Nu;1

Time;FailureMean;FailureMean+Sqrt(Var);
;8,01;11,08;
;7,91;10,92;
;8,04;11,27;
;7,88;11,20;
;7,98;11,30;
;8,05;11,12;
;7,92;11,09;
;8,02;11,16;
38,00;8,03;11,24;
;8,06;11,24;
;8,03;10,98;
;7,95;10,83;
;7,94;10,83;
;8,01;10,86;
;7,94;11,02;
;8,00;10,82;
;7,94;10,76;
;7,78;10,62;
;7,75;10,39;
;7,85;10,58;
;7,80;10,42;
;7,91;10,65;
;7,66;10,33;
;7,68;10,48;
;7,58;10,50;
;7,66;10,71;
38,50;7,49;10,63;
;7,47;10,50;
;7,45;10,21;
;7,26;9,98;
;7,38;10,16;
;7,39;10,15;
;7,54;10,42;
;7,56;10,38;
;7,64;10,55;
;7,44;10,17;
;7,60;10,48;
;7,74;10,58;
;7,58;10,61;
;7,67;10,62;
;7,67;10,41;
;7,79;10,49;
;7,82;10,60;
;7,96;11,02;
39,00;7,92;10,87;
;7,81;10,67;
;7,72;10,58;
;7,61;10,28;
;7,76;10,35;
;7,82;10,33;
;7,75;10,34;
;7,84;10,43;
;7,74;10,33;
;7,80;10,47;
;7,78;10,44;
;7,79;10,75;
;7,66;10,59;
;7,70;10,55;
;7,59;10,36;
;7,44;10,21;
;7,35;10,13;
;7,32;10,04;
;7,48;10,37;
;7,48;10,34;
;7,63;10,49;
;7,49;10,36;
;7,67;10,57;
;7,85;10,76;
;7,96;10,76;
;7,96;10,93;
;7,89;10,98;
;7,72;10,82;
;7,68;10,81;
;7,66;10,73;
;7,62;10,72;
;7,74;10,67;
;7,80;10,82;
;7,79;10,83;
;7,61;10,49;
;7,53;10,49;
40,00;7,61;10,53;
;7,60;10,56;
;7,58;10,57;
;7,53;10,42;
;7,51;10,42;
;7,37;10,20;
;7,46;10,24;
;7,24;9,99;
;7,24;10,08;
;7,28;10,04;
;7,28;10,00;
;7,34;10,04;
;7,51;10,31;
;7,62;10,52;
;7,51;10,62;
;7,43;10,59;
;7,41;10,49;
;7,25;10,29;
40,50;7,44;10,55;
;7,56;10,65;
;7,65;10,49;
;7,54;10,40;
;7,52;10,13;
;7,30;9,99;
;7,36;10,14;
;7,49;10,30;
;7,44;10,19;
;7,54;10,21;
;7,56;10,45;
;7,64;10,40;
;7,80;10,47;
;7,85;10,58;
;7,71;10,46;
;7,78;10,60;
;7,71;10,51;
;7,62;10,44;
41,00;7,71;10,57;
;7,75;10,59;
;7,68;10,57;
;7,60;10,58;
;7,63;10,66;
;7,68;10,94;
;7,88;11,12;
;7,96;11,07;
;7,88;10,69;
;7,87;10,70;
;7,80;10,35;
;7,74;10,37;
;7,60;10,10;
;7,57;10,00;
;7,55;9,86;
;7,78;10,30;
;7,77;10,24;
;7,38;9,95;
41,50;7,37;9,89;
;7,45;9,99;
;7,54;9,93;
;7,58;10,07;
;7,54;10,21;
;7,52;10,28;
