Parameters:
Lambda_f;0.0049
Beta_f;0.78
Initial N;10000
Delta t;0.001
T (time steps);150
Number of experiments;100
Nu;1

Time;FailureMean;FailureMean+Sqrt(Var);
;13,10;16,96;
;13,04;16,97;
;13,45;17,49;
;13,13;17,04;
;13,20;17,16;
;13,17;16,75;
;13,01;16,69;
;13,15;16,88;
38,00;13,33;16,85;
;13,34;16,96;
;13,58;17,05;
;13,47;16,93;
;13,47;17,13;
;13,57;16,86;
;13,54;17,19;
;13,73;17,44;
;13,58;17,32;
;13,27;16,97;
;13,28;16,68;
;13,25;16,78;
;13,13;16,57;
;13,45;17,28;
;13,49;17,47;
;13,57;17,57;
;13,40;17,56;
;13,37;17,44;
38,50;13,11;17,03;
;13,07;16,85;
;12,97;16,46;
;13,02;16,60;
;13,26;16,93;
;13,25;16,97;
;13,32;17,07;
;13,31;16,81;
;13,03;16,77;
;12,77;16,31;
;12,80;16,53;
;12,96;16,71;
;12,75;16,67;
;12,74;16,55;
;12,68;16,24;
;12,70;16,23;
;12,76;16,44;
;12,98;16,86;
39,00;12,80;16,53;
;12,80;16,51;
;12,73;16,44;
;12,72;16,41;
;12,80;16,60;
;12,96;16,70;
;12,86;16,42;
;12,97;16,45;
;12,94;16,45;
;13,01;16,68;
;13,01;16,71;
;13,04;16,98;
;13,09;17,03;
;13,21;17,20;
;12,98;16,99;
;12,88;16,74;
;12,82;16,85;
;12,65;16,41;
;12,71;16,72;
;12,66;16,63;
;12,79;16,81;
;12,60;16,51;
;12,83;16,56;
;12,90;16,57;
;13,04;16,65;
;13,17;17,01;
;13,16;17,04;
;12,98;16,79;
;12,89;16,61;
;12,80;16,34;
;12,81;16,55;
;12,87;16,33;
;12,87;16,44;
;12,83;16,46;
;12,53;16,23;
;12,46;16,14;
40,00;12,69;16,34;
;12,63;16,36;
;12,62;16,35;
;12,71;16,36;
;12,76;16,45;
;12,78;16,56;
;12,97;16,81;
;12,72;16,49;
;12,67;16,40;
;12,69;16,47;
;12,65;16,28;
;12,76;16,49;
;12,93;16,75;
;13,01;17,06;
;12,84;16,95;
;12,86;16,93;
;12,73;16,79;
;12,48;16,45;
40,50;12,62;16,75;
;12,69;16,84;
;12,70;16,63;
;12,52;16,36;
;12,63;16,16;
;12,46;16,18;
;12,51;16,22;
;12,49;16,29;
;12,37;15,92;
;12,42;16,03;
;12,42;16,35;
;12,57;16,53;
;12,81;16,68;
;12,88;16,72;
;12,69;16,40;
;12,74;16,72;
;12,67;16,41;
;12,59;16,35;
41,00;12,55;16,26;
;12,48;16,15;
;12,38;16,01;
;12,27;15,96;
;12,36;16,07;
;12,48;16,52;
;12,66;16,49;
;12,83;16,59;
;12,64;16,03;
;12,66;16,06;
;12,73;15,82;
;12,75;15,82;
;12,82;15,88;
;12,70;15,72;
;12,86;15,87;
;13,06;16,10;
;13,16;16,11;
;12,73;15,64;
41,50;12,73;15,61;
;12,82;15,85;
;12,92;15,58;
;12,97;15,79;
;12,80;15,84;
;12,90;16,07;
